pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
FF,2025/9/24,95.5,1.88,6.65,"Snell, Blake",672695,605483,field_out,hit_into_play,,,,,1,"Geraldo Perdomo grounds out softly, pitcher Blake Snell to first baseman Freddie Freeman. Ketel Marte to 3rd.",R,R,L,AZ,LAD,X,1,ground_ball,2,2,2025,0.05,1.13,-0.81,3.48,,606466,,0,1,Bot,116.46,189.61,,,,,-7.266333545,-138.8693852,-5.33393208,2.2830761948271765,30.155607662354047,-16.58180851,3.55,1.69,2,51.3,-64,96.5,2455,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.68,0.211,0.185,0,1,0,0,1,6,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,163,-0.014,-0.172,54.2,5,0.212,0.172,88,-1,-1,0.506,0.506,32,25,33,26,1,0,,,,,1.37,0.05,-0.05,,-10.89651574,19.309460932140794,33.02307175827339,23.428178069310555,14.680376852821336
FS,2025/9/24,86.8,-1.9,6.31,"Sasaki, Roki",545121,808963,,ball,,,,,11,Ildemaro Vargas strikes out on a foul tip.,R,L,R,AZ,LAD,B,,,1,1,2025,0.29,-0.43,-0.98,3.31,,,,2,7,Bot,,,,,,,1.6429893644783138,-126.4342562,-0.109323789,2.7448271430902893,26.086653094794713,-36.92422399,3.36,1.57,,,,87.9,606,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.53,,,,,,,,54,3,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,306,0,0.053,,,,-0.053,,-2,-2,0.145,0.145,23,33,24,34,1,2,,,,,3.45,-0.29,0.29,,,,,,
FF,2025/9/24,99.4,-2.09,6.14,"Sasaki, Roki",545121,808963,,called_strike,,,,,9,Ildemaro Vargas strikes out on a foul tip.,R,L,R,AZ,LAD,S,,,1,0,2025,-0.9,1.15,0.49,2.02,,,,2,7,Bot,,,,,,,9.295189678,-144.2710454,-8.690511009,-14.73192527,31.804551855176186,-14.21869167,3.36,1.57,,,,100.9,2141,7.1,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.39,,,,,,,,54,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,230,0,-0.055,,,,0.055,,-2,-2,0.145,0.145,23,33,24,34,1,2,,,,,1.16,0.9,-0.9,,,,,,
SL,2025/9/24,80.5,-1.5,6.04,"Henriquez, Edgardo",680728,683618,,ball,,,,,7,Adrian Del Castillo out on a sacrifice fly to center fielder Tommy Edman. Corbin Carroll scores.,R,L,R,AZ,LAD,B,,,0,2,2025,0.9,-1.02,-0.3,1.82,682998,,672515,1,8,Bot,,,,,,,0.9673719031848218,-117.2956095,-0.708484517,8.049403077648503,23.87691303919585,-41.66137684,3.43,1.6,,,,81.2,2630,6.8,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.66,,,,,,,,65,3,Slider,3,4,3,4,4,3,3,4,Standard,Standard,41,0,0.027,,,,-0.027,,-1,-1,0.479,0.479,23,25,23,26,1,0,,,,,4.55,-0.9,0.9,,,,,,
FF,2025/9/24,94.7,1.89,6.64,"Snell, Blake",672695,605483,,foul,,,,,11,"Geraldo Perdomo grounds out softly, pitcher Blake Snell to first baseman Freddie Freeman. Ketel Marte to 3rd.",R,R,L,AZ,LAD,S,,,2,2,2025,0.38,1.56,-0.62,3.79,,606466,,0,1,Bot,,,,,,,-7.448319733,-137.6134248,-5.257486218,6.558479322894734,32.69308528213723,-11.39166913,3.55,1.69,111,53.3,19,95.3,2399,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.65,,,,,,,,6,5,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,157,0,0,38.3,4.2,,0,88,-1,-1,0.506,0.506,32,25,33,26,1,0,,,,,1,0.38,-0.38,,-14.90394119,25.91831500678362,35.016584730301055,25.563037406654246,11.800617928835692
FF,2025/9/24,92.1,0.15,6.02,"Vesia, Alex",672695,681911,,ball,,,,,11,Geraldo Perdomo walks. Ketel Marte to 2nd.,R,R,L,AZ,LAD,B,,,0,0,2025,0.4,1.55,-0.42,4.41,,,606466,1,8,Bot,,,,,,,-2.30156102,-134.0752962,-1.615139964,5.367246573237587,29.96174936610036,-13.35346041,3.55,1.69,,,,91.8,2421,6.2,776193,666163,518692,500743,571771,605141,681624,669242,606192,54.33,,,,,,,,62,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,165,0,0.034,,,,-0.034,,-3,-3,0.084,0.084,29,25,29,26,1,3,,,,,1.14,0.4,-0.4,,,,,,
FF,2025/9/24,90.6,1.72,5.84,"Kershaw, Clayton",677950,477132,field_out,hit_into_play,,,,,8,Alek Thomas grounds out to first baseman Freddie Freeman.,R,L,L,AZ,LAD,X,3,ground_ball,2,1,2025,0.15,1.2,0.24,1.47,,,,1,9,Bot,158.63,170.28,,,,,-4.058581156,-131.8247144,-7.606393461,2.593700678325431,26.100166053668126,-16.83861188,3.24,1.42,32,93.4,-1,91.5,2198,6.7,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.8,0.351,0.37,0,1,0,0,2,72,4,4-Seam Fastball,4,4,4,4,4,4,4,4,Infield shade,Standard,176,-0.044,-0.301,75.4,7.5,0.405,0.301,93.4,0,0,0.577,0.577,37,25,37,25,1,0,,,,,1.57,0.15,0.15,,10.19775591056776,-7.50138796,36.622549896394915,30.297863837384057,37.82487622277945
SL,2025/9/24,88.9,2.09,5.86,"Dreyer, Jack",664983,676263,,foul,,,,,7,Jake McCarthy pops out to shortstop Mookie Betts on the infield fly rule.,R,L,L,AZ,LAD,S,,,0,2,2025,-0.18,0.26,-0.53,1.85,606466,682998,672515,1,10,Bot,,,,,,,-6.090017187,-129.3765868,-4.359364155,-0.731006854,26.72454902329164,-28.51369546,3.45,1.67,,,,89.6,2459,6.7,776193,687221,518692,500743,571771,605141,681624,669242,606192,53.83,,,,,,,,80,3,Slider,4,4,4,4,4,4,4,4,Strategic,Standard,181,0,0,70.7,7.8,,0,,0,0,0.829,0.829,26,27,26,28,1,0,,,,,2.62,-0.18,-0.18,,18.54598092521496,-12.87163869,30.23363227138127,48.02065959516261,34.76453122519743
FF,2025/9/24,99.8,-2.06,6.19,"Sasaki, Roki",545121,808963,,ball,,,,,9,Ildemaro Vargas strikes out on a foul tip.,R,L,R,AZ,LAD,B,,,0,0,2025,-0.86,1.1,0.46,1.57,,,,2,7,Bot,,,,,,,9.104838409180324,-144.7735483,-10.03662614,-14.21010884,31.61085639687376,-14.52580057,3.36,1.57,,,,101.3,2196,7.1,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.38,,,,,,,,54,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,223,0,0.039,,,,-0.039,,-2,-2,0.145,0.145,23,33,24,34,1,2,,,,,1.19,0.86,-0.86,,,,,,
FF,2025/9/24,95.5,1.94,6.63,"Snell, Blake",672695,605483,,ball,,,,,12,"Geraldo Perdomo grounds out softly, pitcher Blake Snell to first baseman Freddie Freeman. Ketel Marte to 3rd.",R,R,L,AZ,LAD,B,,,1,2,2025,0.45,1.56,0.45,4.66,,606466,,0,1,Bot,,,,,,,-4.977314019,-139.0098854,-3.091958332,6.974324358545143,33.04675394238891,-11.50021348,3.55,1.69,,,,96.3,2386,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.63,,,,,,,,6,4,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,157,0,0.041,,,,-0.041,,-1,-1,0.506,0.506,32,25,33,26,1,0,,,,,0.95,0.45,-0.45,,,,,,
SL,2025/9/24,88.6,2.29,5.82,"Dreyer, Jack",664983,676263,,swinging_strike,,,,,8,Jake McCarthy pops out to shortstop Mookie Betts on the infield fly rule.,R,L,L,AZ,LAD,S,,,0,1,2025,-0.07,0.35,0.2,1.85,606466,682998,672515,1,10,Bot,,,,,,,-4.981042407,-129.0671763,-4.432588072,0.13748691806602556,25.100363525771478,-27.60029948,3.45,1.67,,,,89.5,2401,6.6,776193,687221,518692,500743,571771,605141,681624,669242,606192,53.89,,,,,,,,80,2,Slider,4,4,4,4,4,4,4,4,Strategic,Standard,149,0,-0.061,74.7,8,,0.061,,0,0,0.829,0.829,26,27,26,28,1,0,,,,,2.53,-0.07,-0.07,,18.677784209492035,-23.02402456,30.48837332317101,37.88867432483245,41.35108317426346
SL,2025/9/24,86.3,1.65,5.95,"Kershaw, Clayton",677950,477132,,swinging_strike,,,,,13,Alek Thomas grounds out to first baseman Freddie Freeman.,R,L,L,AZ,LAD,S,,,2,0,2025,-0.42,0.4,-0.31,1.01,,,,1,9,Bot,,,,,,,-3.841723654,-125.5587239,-6.396365502,-3.656941201,25.15273967635216,-26.85850187,3.24,1.42,,,,86.9,2488,6.7,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.84,,,,,,,,72,3,Slider,4,4,4,4,4,4,4,4,Infield shade,Standard,226,0,-0.066,76.1,8.3,,0.066,,0,0,0.577,0.577,37,25,37,25,1,0,,,,,2.66,-0.42,-0.42,,21.83047967603375,-31.27596653,31.77369913746153,37.66059976191205,56.08617991527986
SL,2025/9/24,82.7,-1.53,6.1,"Henriquez, Edgardo",680728,683618,,foul,,,,,6,Adrian Del Castillo out on a sacrifice fly to center fielder Tommy Edman. Corbin Carroll scores.,R,L,R,AZ,LAD,S,,,0,1,2025,0.86,-0.73,0.6,2.35,682998,,672515,1,8,Bot,,,,,,,3.183957046,-120.3794313,-0.627349291,7.760211227227381,23.78561232082359,-39.37874181,3.43,1.6,,,,83.4,2634,6.8,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.71,,,,,,,,65,2,Slider,3,4,3,4,4,3,3,4,Standard,Standard,44,0,-0.074,84.7,7.6,,0.074,,-1,-1,0.479,0.479,23,25,23,26,1,0,,,,,4.07,-0.86,0.86,,19.900977140725537,-25.95083735,32.22084796551393,33.70026585,47.646386384714674
CH,2025/9/24,83.8,0.53,5.9,"Vesia, Alex",606466,681911,single,hit_into_play,,,,,2,Ketel Marte singles on a sharp line drive to left fielder Andy Pages.,R,R,L,AZ,LAD,X,7,line_drive,1,1,2025,0.88,1.06,-0.2,3.07,,,,1,8,Bot,52.85,88.73,,,,,-3.459162164,-122.0078913,-2.235074658,9.477392521,25.21618920781307,-21.34280099,3.63,1.73,279,104,12,84,1797,6.5,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.97,0.931,0.938,0.9,1,1,0,4,61,3,Changeup,1,4,1,4,4,1,1,4,Standard,Standard,136,0.03,0.426,79.6,7.6,1.248,-0.426,104,-3,-3,0.054,0.054,29,31,29,32,1,3,,,,,2.19,0.88,-0.88,,7.344136279147874,-5.654203242,23.901572898425826,32.05973070038825,39.289452294614414
SL,2025/9/24,87.2,2.36,5.33,"Wrobleski, Justin",677950,680736,strikeout,foul_tip,,,,,13,Alek Thomas strikes out on a foul tip.,R,L,L,AZ,LAD,S,2,,0,2,2025,-0.37,-0.25,-0.42,0.8,543510,,,2,11,Bot,,,,,,,-5.844797491,-126.9129017,-4.189337641,-2.828363325,25.64630713077688,-34.24071502,3.24,1.42,,,,86,2607,5.5,776193,687221,518692,500743,571771,605141,669743,681624,606192,55.01,,0,0,1,0,0,,88,3,Slider,4,5,4,5,5,4,4,5,Standard,Standard,290,-0.16,-0.168,67.8,8.1,,0.168,,-1,-1,0.16,0.16,24,25,25,25,1,1,,,,,3.24,-0.37,-0.37,,16.080921348339658,-17.23433884,31.758379379370528,40.738314766208774,45.24668580675799
FF,2025/9/24,100.3,-1.72,5.84,"Henriquez, Edgardo",680728,683618,,foul,,,,,6,Adrian Del Castillo out on a sacrifice fly to center fielder Tommy Edman. Corbin Carroll scores.,R,L,R,AZ,LAD,S,,,0,0,2025,-0.57,1.52,0.82,2.55,682998,,672515,1,8,Bot,,,,,,,8.434421430459444,-145.6400846,-7.37689533,-10.11582627,36.39391522681242,-8.904364823,3.43,1.6,242,73.5,41,100.8,2439,6.8,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.66,,,,,,,,65,1,4-Seam Fastball,3,4,3,4,4,3,3,4,Standard,Standard,213,0,-0.04,78,6.9,,0.04,88,-1,-1,0.479,0.479,23,25,23,26,1,0,,,,,0.76,0.57,-0.57,,10.061350528790346,1.4108853996753095,36.69007479,28.96066311773184,33.741149365740206
FF,2025/9/24,92.1,0.08,5.99,"Vesia, Alex",606466,681911,,foul,,,,,11,Ketel Marte singles on a sharp line drive to left fielder Andy Pages.,R,R,L,AZ,LAD,S,,,1,0,2025,0.22,1.83,-0.6,4.11,,,,1,8,Bot,,,,,,,-2.201535562,-134.0910438,-2.883450734,3.207259086620748,31.18347990220179,-9.792030215,3.63,1.73,222,77.4,23,91.9,2382,6.3,776193,666163,518692,500743,571771,605141,681624,669242,606192,54.2,,,,,,,,61,2,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,166,0,-0.05,76.5,7.7,,0.05,88,-3,-3,0.054,0.054,29,31,29,32,1,3,,,,,0.87,0.22,-0.22,,11.058425594348595,-19.2457439,18.542851814147056,25.828370448957706,34.77748448445048
SL,2025/9/24,85.7,1.8,6.01,"Kershaw, Clayton",677950,477132,,ball,,,,,12,Alek Thomas grounds out to first baseman Freddie Freeman.,R,L,L,AZ,LAD,B,,,1,0,2025,0.02,0.92,1.27,2.75,,,,1,9,Bot,,,,,,,-1.307858726,-124.9575279,-3.409987948,0.42096318521525805,21.938795857953913,-22.03674711,3.24,1.42,,,,86.7,2395,6.5,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.97,,,,,,,,72,2,Slider,4,4,4,4,4,4,4,4,Standard,Standard,230,0,0.071,,,,-0.071,,0,0,0.577,0.577,37,25,37,25,1,0,,,,,2.14,0.02,0.02,,,,,,
SL,2025/9/24,88.3,2.33,5.32,"Wrobleski, Justin",677950,680736,,swinging_strike,,,,,13,Alek Thomas strikes out on a foul tip.,R,L,L,AZ,LAD,S,,,0,1,2025,-0.27,-0.08,-0.86,1.5,543510,,,2,11,Bot,,,,,,,-7.118375337,-128.4323101,-3.040506484,-1.545756876,25.313952331361687,-32.65750316,3.24,1.42,,,,87.2,2574,5.5,776193,687221,518692,500743,571771,605141,669743,681624,606192,54.98,,,,,,,,88,2,Slider,4,5,4,5,5,4,4,5,Standard,Standard,296,0,-0.061,74,7.6,,0.061,,-1,-1,0.16,0.16,24,25,25,25,1,1,,,,,2.99,-0.27,-0.27,,10.795644980970549,-1.334370103,27.77940062947356,45.82266487718129,35.84330047
SL,2025/9/24,88.1,2.24,5.87,"Dreyer, Jack",664983,676263,,foul,,,,,12,Jake McCarthy pops out to shortstop Mookie Betts on the infield fly rule.,R,L,L,AZ,LAD,S,,,0,0,2025,-0.17,0.36,1,3,606466,682998,672515,1,10,Bot,,,,,,,-2.658407014,-128.4012325,-1.701949295,-1.430001983,24.48890562817969,-28.04751295,3.45,1.67,168,62.4,60,89.1,2330,6.6,776193,687221,518692,500743,571771,605141,681624,669242,606192,53.86,,,,,,,,80,1,Slider,4,4,4,4,4,4,4,4,Strategic,Standard,183,0,-0.05,70.5,6.1,,0.05,88,0,0,0.829,0.829,26,27,26,28,1,0,,,,,2.55,-0.17,-0.17,,-3.277048721,-5.952579069,30.85042472304473,28.12534873422358,30.66990946872972
FF,2025/9/24,94.6,1.88,6.65,"Snell, Blake",672695,605483,,foul_bunt,,,,,1,"Geraldo Perdomo grounds out softly, pitcher Blake Snell to first baseman Freddie Freeman. Ketel Marte to 3rd.",R,R,L,AZ,LAD,S,,,1,1,2025,0.39,1.5,-0.36,3.58,,606466,,0,1,Bot,,,,,,,-6.763648307,-137.600177,-5.694259122,6.4315350150263475,31.238473076104178,-12.09064274,3.55,1.69,,,,95.5,2463,6.9,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.59,,,,,,,,6,3,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,159,0,-0.078,3.5,0.8,,0.078,,-1,-1,0.506,0.506,32,25,33,26,1,0,,,,,1.06,0.39,-0.39,,-59.50699255,149.2051718516944,35.874581561002614,30.431030333428033,18.554338280786794
FF,2025/9/24,99.1,-2.11,6.22,"Sasaki, Roki",694374,808963,strikeout,called_strike,,,,,13,Tim Tawa called out on strikes.,R,R,R,AZ,LAD,S,2,,2,2,2025,-1.24,0.74,-0.9,1.81,,,,1,7,Bot,,,,,,,6.273038620480049,-144.0593547,-8.523478869,-18.6842567,31.532888007818055,-20.05834676,3.36,1.61,,,,100.8,2112,7.1,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.36,,0,0,1,0,0,,53,5,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,229,-0.026,-0.229,,,,0.229,,-2,-2,0.171,0.171,23,26,24,26,1,2,,,,,1.57,1.24,1.24,,,,,,
FS,2025/9/24,88,-1.94,6.18,"Sasaki, Roki",694374,808963,,ball,,,,,14,Tim Tawa called out on strikes.,R,R,R,AZ,LAD,B,,,1,2,2025,-0.97,0.07,0.09,-0.37,,,,1,7,Bot,,,,,,,7.0642488622764565,-127.6519131,-10.0376436,-12.10918548,26.71362825395272,-29.43318711,3.36,1.61,,,,89.4,595,7.3,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.17,,,,,,,,53,4,Split-Finger,1,3,1,3,3,1,1,3,Standard,Standard,291,0,0.048,,,,-0.048,,-2,-2,0.171,0.171,23,26,24,26,1,2,,,,,2.89,0.97,0.97,,,,,,
FF,2025/9/24,94.1,1.83,6.67,"Snell, Blake",672695,605483,,ball,,,,,1,"Geraldo Perdomo grounds out softly, pitcher Blake Snell to first baseman Freddie Freeman. Ketel Marte to 3rd.",R,R,L,AZ,LAD,B,,,0,1,2025,0.34,1.37,-0.8,3.6,,606466,,0,1,Bot,,,,,,,-7.658849881,-136.8494355,-5.322113998,5.981216482434503,30.753380752795497,-13.91051703,3.55,1.69,,,,94.8,2443,6.8,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.73,,,,,,,,6,2,4-Seam Fastball,0,1,0,1,1,0,0,1,Standard,Standard,155,0,0.026,,,,-0.026,,-1,-1,0.506,0.506,32,25,33,26,1,0,,,,,1.21,0.34,-0.34,,,,,,
FF,2025/9/24,90.1,1.71,5.9,"Kershaw, Clayton",677950,477132,,ball,,,,,14,Alek Thomas grounds out to first baseman Freddie Freeman.,R,L,L,AZ,LAD,B,,,0,0,2025,-0.07,1.1,0.2,1.01,,,,1,9,Bot,,,,,,,-3.619499939,-131.0383559,-8.59929898,-0.154313136,25.571191816958184,-17.94702293,3.24,1.42,,,,90.9,2244,6.6,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.87,,,,,,,,72,1,4-Seam Fastball,4,4,4,4,4,4,4,4,Standard,Standard,180,0,0.04,,,,-0.04,,0,0,0.577,0.577,37,25,37,25,1,0,,,,,1.69,-0.07,-0.07,,,,,,
FF,2025/9/24,92.3,0.27,6.03,"Vesia, Alex",606466,681911,,ball,,,,,12,Ketel Marte singles on a sharp line drive to left fielder Andy Pages.,R,R,L,AZ,LAD,B,,,0,0,2025,0.31,1.77,0.9,4.65,,,,1,8,Bot,,,,,,,0.9277629433319947,-134.391924,-1.489764778,3.5279473751406916,31.29533434039035,-10.74892734,3.63,1.73,,,,92.1,2416,6.3,776193,666163,518692,500743,571771,605141,681624,669242,606192,54.21,,,,,,,,61,1,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,163,0,0.04,,,,-0.04,,-3,-3,0.054,0.054,29,31,29,32,1,3,,,,,0.92,0.31,-0.31,,,,,,
SL,2025/9/24,87.7,2.2,5.37,"Wrobleski, Justin",677950,680736,,called_strike,,,,,1,Alek Thomas strikes out on a foul tip.,R,L,L,AZ,LAD,S,,,0,0,2025,-0.33,-0.07,-0.37,2.97,543510,,,2,11,Bot,,,,,,,-5.464885167,-127.745017,0.39491867258196467,-2.541199979,24.629986827023735,-33.21908299,3.24,1.42,,,,86.8,2441,5.5,776193,687221,518692,500743,571771,605141,669743,681624,606192,55,,,,,,,,88,1,Slider,4,5,4,5,5,4,4,5,Standard,Standard,280,0,-0.044,,,,0.044,,-1,-1,0.16,0.16,24,25,25,25,1,1,,,,,3.01,-0.33,-0.33,,,,,,
FF,2025/9/24,100.4,-1.61,5.82,"Henriquez, Edgardo",672515,683618,single,hit_into_play,,,,,12,Gabriel Moreno singles on a ground ball to catcher Ben Rortvedt. Geraldo Perdomo scores. Corbin Carroll to 3rd.,R,R,R,AZ,LAD,X,2,ground_ball,2,2,2025,-0.72,1.18,0.92,2.61,672695,682998,,1,8,Bot,124.65,194.12,,,,,8.792688824,-145.9179334,-6.412531933,-12.1878085,31.46405717574263,-13.96068763,3.32,1.52,,,,101.7,2424,6.9,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.62,,,0.9,,1,0,,64,6,4-Seam Fastball,2,4,2,4,4,3,3,4,Standard,Standard,209,0.147,0.569,64.3,6.7,,-0.569,,-2,-2,0.332,0.332,23,25,23,25,1,3,,,,,1.07,0.72,0.72,,9.144015701,28.066627341018936,24.565884319921558,45.08621234529559,18.83943460010367
SL,2025/9/24,86.6,1.41,5.85,"Dreyer, Jack",672515,676263,,ball,,,,,12,Jack Dreyer intentionally walks Gabriel Moreno. Corbin Carroll to 2nd.,R,R,L,AZ,LAD,B,,,1,0,2025,-0.24,-0.12,0.51,3.93,606466,,682998,1,10,Bot,,,,,,,-1.68378428,-126.1136153,1.8770468221519063,-2.223371289,25.71042680719283,-34.10349054,3.32,1.52,,,,86.9,2333,6.4,776193,687221,518692,500743,571771,605141,681624,669242,606192,54.06,,,,,,,,79,2,Slider,4,4,4,4,4,4,4,4,Strategic,Standard,239,0,0.048,,,,-0.048,,0,0,0.817,0.817,26,25,26,25,1,4,,,,,3.16,-0.24,0.24,,,,,,
FF,2025/9/24,98.3,-2.05,6.19,"Sasaki, Roki",694374,808963,,swinging_strike,,,,,13,Tim Tawa called out on strikes.,R,R,R,AZ,LAD,S,,,1,1,2025,-1.25,0.8,-1.31,1.53,,,,1,7,Bot,,,,,,,4.963803049045781,-142.8081503,-9.087658163,-18.23019662,32.49804833433652,-19.31104707,3.36,1.61,,,,99.4,2029,7,776193,666163,518692,500743,571970,605141,681624,669242,606192,53.54,,,,,,,,53,3,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Standard,229,0,-0.064,76.3,7,,0.064,,-2,-2,0.171,0.171,23,26,24,26,1,2,,,,,1.56,1.25,1.25,,8.262018219280066,-7.532911181,40.974961858016265,19.21926090162807,30.681770528202673
SL,2025/9/24,81.1,-1.6,6.06,"Henriquez, Edgardo",672515,683618,,foul,,,,,8,Gabriel Moreno singles on a ground ball to catcher Ben Rortvedt. Geraldo Perdomo scores. Corbin Carroll to 3rd.,R,R,R,AZ,LAD,S,,,2,2,2025,0.93,-0.54,-0.02,1.61,672695,682998,,1,8,Bot,,,,,,,1.7635462852124546,-118.0707997,-2.265331415,8.323886415052517,24.30196171284237,-36.93576497,3.32,1.52,107,87.3,7,81.3,2614,6.6,776193,666163,518692,500743,571771,605141,681624,669242,606192,53.92,,,,,,,,64,5,Slider,2,4,2,4,4,2,2,4,Standard,Standard,42,0,0,73.8,7.7,,0,88,-2,-2,0.332,0.332,23,25,23,25,1,3,,,,,4.02,-0.93,-0.93,,16.593233299892006,-18.50214898,32.24270061715895,33.994146511231776,53.66053582558144
SL,2025/9/24,87,1.35,5.94,"Dreyer, Jack",672515,676263,,ball,,,,,12,Jack Dreyer intentionally walks Gabriel Moreno. Corbin Carroll to 2nd.,R,R,L,AZ,LAD,B,,,0,0,2025,-0.13,0.43,0.33,3.84,606466,,682998,1,10,Bot,,,,,,,-2.198900944,-126.8626893,0.17001415468590086,-1.075082107,22.661765013782183,-27.73659918,3.32,1.52,,,,88.2,2330,6.6,776193,687221,518692,500743,571771,605141,681624,669242,606192,53.87,,,,,,,,79,1,Slider,4,4,4,4,4,4,4,4,Strategic,Standard,181,0,0.03,,,,-0.03,,0,0,0.817,0.817,26,25,26,25,1,4,,,,,2.54,-0.13,0.13,,,,,,
FF,2025/9/24,92.4,0.09,6,"Vesia, Alex",691783,681911,field_out,hit_into_play,,,,,2,Jordan Lawlar lines out to left fielder Andy Pages.,R,R,L,AZ,LAD,X,7,line_drive,2,2,2025,0.47,1.7,0,3.43,,,,0,8,Bot,81.39,100.81,,,,,-1.23631208,-134.5745129,-4.434977582,6.0022822343818545,30.865237066435363,-10.75335542,3.39,1.59,269,96.8,18,92.2,2489,6.2,776193,666163,518692,500743,571771,605141,681624,669242,606192,54.27,0.426,0.463,0,1,0,0,4,60,5,4-Seam Fastball,1,4,1,4,4,1,1,4,Standard,Standard,164,-0.025,-0.233,63.2,7,0.674,0.233,96.8,-3,-3,0.079,0.079,29,22,29,23,1,0,,,,,0.97,0.47,-0.47,,13.975818368110605,-5.680970966,27.231311498256968,38.14214972782114,30.436175164199913
SL,2025/9/24,89.1,2.32,5.38,"Wrobleski, Justin",545121,680736,field_out,hit_into_play,,,,,5,"Ildemaro Vargas grounds out, shortstop Mookie Betts to first baseman Freddie Freeman. James McCann to 3rd.",R,R,L,AZ,LAD,X,6,ground_ball,0,0,2025,-0.32,0.08,-0.09,2.62,,543510,,1,11,Bot,110.96,157.1,,,,,-5.145753714,-129.6591204,-0.916084474,-2.53609227,27.333979483910024,-31.34591213,3.36,1.57,16,82.4,-9,87.8,2490,5.5,776193,687221,518692,500743,571771,605141,669743,681624,606192,55.04,0.077,0.077,0,1,0,0,2,87,1,Slider,4,5,4,5,5,4,4,5,Standard,Standard,268,-0.118,-0.259,75.7,7.2,0.079,0.259,88,-1,-1,0.278,0.278,24,33,25,34,1,4,,,,,2.8,-0.32,0.32,,4.25883768,9.000689274342083,19.96237395031848,32.57859321274709,25.667874848190756
